subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1998,,,11,1998,0.0232719685971211,0.0844361995556234,0.0060308044051073,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,1999,,,11,1999,0.0209455841267226,0.074293067879893,0.0055501010369397,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2000,,,11,2000,0.0188429079434816,0.064474304491696,0.0051315686804489,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2001,,,11,2001,0.0169391722917872,0.0551157189109591,0.0047890937125686,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2002,,,11,2002,0.0152114571866053,0.0464179696058064,0.0045110314188081,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2003,,,11,2003,0.013640317431523,0.0384648322551451,0.0043094517538352,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2004,,,11,2004,0.0122060604051179,0.0313538905386596,0.0041993331618524,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.001990848332797,0.0020268656133371,2005,Senegal,DHS_2005,11,2005,0.0108772873297582,0.025113089072576,0.004215038996344,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2006,,,11,2006,0.0109286006387851,0.026683595246408,0.0039410591768194,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2007,,,11,2007,0.0109554978469624,0.0273340956417511,0.0038322567988499,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2008,,,11,2008,0.0109594869407442,0.0270934173776626,0.0038716711730356,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2009,,,11,2009,0.0109320299643628,0.0259979801035682,0.0040774817642461,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0,0.0,2010,Senegal,DHS_2010,11,2010,0.0108369321361392,0.0241301115265556,0.0045496924957823,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2011,,,11,2011,0.0125634240977257,0.0273435573304959,0.0054460096761711,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0138709995850997,0.01015874358807,2012,Senegal,DHS_2012,11,2012,0.0144976063880077,0.0289245000394398,0.0070962868866266,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2013,,,11,2013,0.0154336875852374,0.0330160803942366,0.0071904334151256,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0,0.0,2014,Senegal,DHS_2014,11,2014,0.0164651792395632,0.0336732216713537,0.0080197343864975,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0040611931419021,0.0041118061112222,2015,Senegal,DHS_2015,11,2015,0.0167295875865212,0.0323891264560033,0.0085131830697566,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0111305872962713,0.0108614070257813,2016,Senegal,DHS_2016,11,2016,0.018638452955836,0.0360240290476119,0.0097503446847287,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0118860901364477,0.0079374724192348,2017,Senegal,DHS_2017,11,2017,0.0159311681129067,0.0298443168701266,0.0084092133847216,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0418339495589994,0.0195941011428966,2018,Senegal,DHS_2018,11,2018,0.0199065695477824,0.0382302393472043,0.0107066238525354,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,0.0,0.0,2019,Senegal,DHS_2019,11,2019,0.0189878353887865,0.0424025704041567,0.0089608340589037,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2020,,,11,2020,0.0191232647591685,0.0512950598834414,0.007425959070177,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2021,,,11,2021,0.0192216571989716,0.0601333270539517,0.0063491065797438,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2022,,,11,2022,0.0192978153164771,0.068996816955942,0.0055325923467425,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2023,,,11,2023,0.0193540392936694,0.077995607654618,0.0048881946406331,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2024,,,11,2024,0.0193909483196047,0.0872299689061226,0.0043476351931374,2
Age 15-24:Parity 1+,Africa:Senegal:Diourbel,,,2025,,,11,2025,0.0194087501757104,0.0964831218762541,0.0038965417951802,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1990,,,12,1990,0.0542183358518879,0.2344639952985269,0.0106580759744118,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1991,,,12,1991,0.054527913610407,0.2141324420346436,0.0117008862229655,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1992,,,12,1992,0.0550042066738502,0.1937443608140279,0.0128566052948595,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0,0.0,1993,Senegal,DHS_1993,12,1993,0.055761170509974,0.1731629973022014,0.0141098340880714,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1994,,,12,1994,0.0504941071212032,0.1659105644229637,0.0132275921250131,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1995,,,12,1995,0.0459887235606291,0.1565212993484451,0.0123469338134466,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1996,,,12,1996,0.0420438275623283,0.145783106833591,0.0115416304631152,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1997,,,12,1997,0.038557905729466,0.134197308582586,0.0108240928427367,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1998,,,12,1998,0.0354555983291325,0.1220350205986043,0.010214641994744,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,1999,,,12,1999,0.0326821304102461,0.1097791545190059,0.0097094845804452,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2000,,,12,2000,0.0301889416409685,0.0974534327410719,0.0093295554307129,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2001,,,12,2001,0.0279383795238301,0.085338505766662,0.0090688310127509,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2002,,,12,2002,0.0258950420642182,0.0735043288272171,0.0089778284984326,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2003,,,12,2003,0.024025822865148,0.0622234958283078,0.0090781695319484,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2004,,,12,2004,0.0222952480553207,0.0514470563030478,0.0094830445268761,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0318853677663107,0.0148421451421723,2005,Senegal,DHS_2005,12,2005,0.0206234901048102,0.041431917151856,0.0104603831553028,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2006,,,12,2006,0.01960530366536,0.043855367170517,0.0085297290383467,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2007,,,12,2007,0.018612995630256,0.0441512662089161,0.0074529074558569,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2008,,,12,2008,0.0176671564096384,0.0427842140635812,0.0068688970612093,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2009,,,12,2009,0.0167536094347564,0.040051177575046,0.0066658922957817,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0,0.0,2010,Senegal,DHS_2010,12,2010,0.0158180468383741,0.0363968833478967,0.0068928292424477,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2011,,,12,2011,0.0175421348454102,0.0400308661630109,0.0076290092796244,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0,0.0,2012,Senegal,DHS_2012,12,2012,0.0193818073224468,0.0415892996122737,0.0092259286184292,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2013,,,12,2013,0.0198213832468518,0.0433026635650756,0.0092840319027925,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0200243292642898,0.0198755051755275,2014,Senegal,DHS_2014,12,2014,0.020335240465667,0.0406819970431261,0.0103384243701474,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0234362218356255,0.0159612375457211,2015,Senegal,DHS_2015,12,2015,0.0199304806608889,0.037782099149556,0.0105585724357986,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0410586021153122,0.0310290231865336,2016,Senegal,DHS_2016,12,2016,0.0204414761316972,0.0394361000923729,0.0106861543212815,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0043302016887503,0.0043658626575934,2017,Senegal,DHS_2017,12,2017,0.0153345377469096,0.0300688183447687,0.0074750313193644,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0152588613224535,0.0131602586318654,2018,Senegal,DHS_2018,12,2018,0.0171233909153131,0.0343721571355922,0.0082640901447318,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,0.0143550469826767,0.0134558862436773,2019,Senegal,DHS_2019,12,2019,0.0160720838920535,0.0344606340601497,0.0071333926374562,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2020,,,12,2020,0.0159742671157502,0.0406949410286866,0.0058014491349109,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2021,,,12,2021,0.0158818577322235,0.0469076992894485,0.004885913488945,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2022,,,12,2022,0.0158064147475824,0.053181711298985,0.004204923324383,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2023,,,12,2023,0.0157502349553451,0.0596590549806331,0.0036770628730247,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2024,,,12,2024,0.0157145831238176,0.0664654080254197,0.0032521136542311,2
Age 15-24:Parity 1+,Africa:Senegal:Fatick,,,2025,,,12,2025,0.0156998207439293,0.0734231563054387,0.0029032447068418,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1990,,,13,1990,0.0403002497267451,0.1478301214693939,0.0107312379444216,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1991,,,13,1991,0.040378750238931,0.1310418667803811,0.012084470015321,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1992,,,13,1992,0.0404725705755092,0.1140454959233466,0.0136997491136737,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0317460317460317,0.0202961800548263,1993,Senegal,DHS_1993,13,1993,0.0406812181846289,0.0962816199919062,0.0156492990812579,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1994,,,13,1994,0.0370883777276539,0.0987031997105748,0.0134057487004015,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1995,,,13,1995,0.0339392995127378,0.0977827282962184,0.0115687162177736,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1996,,,13,1996,0.0310844852921467,0.0946723307220177,0.0100865154502005,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1997,,,13,1997,0.0284684592209387,0.0898377175077361,0.0088866720887378,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1998,,,13,1998,0.0260598298626218,0.0838279306725548,0.0079165664341504,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,1999,,,13,1999,0.0238340988614909,0.0769515901711753,0.0071234032678169,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2000,,,13,2000,0.0217748437265336,0.0696065326306982,0.0064939841919982,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2001,,,13,2001,0.0198652952301509,0.0619675952382642,0.0059955153305944,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2002,,,13,2002,0.0180926508980386,0.0543652056217779,0.0056179826412453,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2003,,,13,2003,0.0164421669898008,0.0469679736053419,0.0053571999640968,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2004,,,13,2004,0.0148962245614469,0.0399217217029744,0.0052229302376556,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0,0.0,2005,Senegal,DHS_2005,13,2005,0.0134218365237115,0.0334971671513657,0.0052569118213499,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2006,,,13,2006,0.0130743771592647,0.0336749702326575,0.0047681060346048,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2007,,,13,2007,0.0126851797137999,0.0328069814194211,0.0045161564861808,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2008,,,13,2008,0.0122723554251362,0.030980840803452,0.00445238977932,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2009,,,13,2009,0.0118339931400638,0.0282987438915191,0.0045866383519542,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0082920962985935,0.0079493972498023,2010,Senegal,DHS_2010,13,2010,0.0113380210654054,0.0249429840753905,0.0050190226105767,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2011,,,13,2011,0.0128509729474075,0.0283770920498151,0.0056549028622859,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0109040307971392,0.0111592853604446,2012,Senegal,DHS_2012,13,2012,0.0144930560877021,0.0302631631951783,0.0069139911456606,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2013,,,13,2013,0.0151621194548198,0.0340646271797994,0.0068744729055485,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0,0.0,2014,Senegal,DHS_2014,13,2014,0.0158984312750069,0.0344931210397497,0.0074533838932626,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0,0.0,2015,Senegal,DHS_2015,13,2015,0.0158790493841709,0.0330660414541225,0.0076470702575193,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0154498299498803,0.0150934470107088,2016,Senegal,DHS_2016,13,2016,0.0167220688318931,0.0340564562382873,0.0082699783047035,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0124887232897817,0.0090215245563606,2017,Senegal,DHS_2017,13,2017,0.0132919375754837,0.0259104292958098,0.0066675985756926,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0149487149829349,0.0089682727714022,2018,Senegal,DHS_2018,13,2018,0.0152277300176147,0.0302415432390922,0.007623465694192,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,0.0,0.0,2019,Senegal,DHS_2019,13,2019,0.0145706275295735,0.032537720565547,0.0064841139910201,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2020,,,13,2020,0.0146730102583034,0.0391965843832119,0.0054484660651395,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2021,,,13,2021,0.0147538081003231,0.0458319012379377,0.0047000471589442,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2022,,,13,2022,0.0148175762000158,0.0526452541987656,0.0041166092938672,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2023,,,13,2023,0.014864910966383,0.0595553730499394,0.003649864745261,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2024,,,13,2024,0.0148959205145836,0.066752679969252,0.0032531778355337,2
Age 15-24:Parity 1+,Africa:Senegal:Kaffrine,,,2025,,,13,2025,0.0149106427418736,0.0740432175663698,0.0029203710688978,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1990,,,14,1990,0.0429942302622456,0.1987437611094657,0.0079305946025014,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1991,,,14,1991,0.0432002142740169,0.1805704716461819,0.0086208678928277,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1992,,,14,1992,0.0434594052441058,0.1624346978540212,0.0093586434248987,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0,0.0,1993,Senegal,DHS_1993,14,1993,0.0438566906175005,0.1440051101250871,0.0101183350792717,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1994,,,14,1994,0.0393530310915525,0.1365504561323609,0.0093833355656674,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1995,,,14,1995,0.0354404079413686,0.1273012324275816,0.0086471211579612,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1996,,,14,1996,0.0319712775790292,0.116943395818709,0.0079621979751966,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1997,,,14,1997,0.0288704396093615,0.1061297160331122,0.0073439745596699,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1998,,,14,1998,0.0260857448427396,0.0950415653426347,0.0067881825896348,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,1999,,,14,1999,0.0235768926972005,0.0840356716450348,0.0063031561818992,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2000,,,14,2000,0.0213113720216972,0.0732583216349822,0.0058939756429288,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2001,,,14,2001,0.0192605587373075,0.0628658769109431,0.0055572705788157,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2002,,,14,2002,0.0174001179244782,0.0531401552229416,0.005304557880971,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2003,,,14,2003,0.015707419864778,0.0440960152569675,0.005142784197904,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2004,,,14,2004,0.0141598614787806,0.0358415127380176,0.0051015009805763,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0027707653723993,0.0028412338104328,2005,Senegal,DHS_2005,14,2005,0.0127225407858581,0.0284366615861427,0.0052371087303843,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2006,,,14,2006,0.012806245247921,0.0300138367771394,0.0049910806994884,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2007,,,14,2007,0.0128733166099917,0.0303897185005242,0.0049681608566033,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2008,,,14,2008,0.012923914445783,0.0295665884992059,0.0051637150770712,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2009,,,14,2009,0.0129483504864449,0.0275314203980845,0.0056576258286365,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0150497432378154,0.0075067193675813,2010,Senegal,DHS_2010,14,2010,0.0128939156901537,0.0242849730386362,0.0067279614283956,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2011,,,14,2011,0.0147777889407983,0.0291848065015655,0.0073719417243212,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0117616852775241,0.0117697771832983,2012,Senegal,DHS_2012,14,2012,0.0168590996466271,0.031849647934692,0.0090752861815122,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2013,,,14,2013,0.0179115944668495,0.0358105459538747,0.0093422213917923,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.028794931444105,0.015582487241804,2014,Senegal,DHS_2014,14,2014,0.0191235533172143,0.0348229435803798,0.0108207077508915,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0220443745810645,0.0150606314412326,2015,Senegal,DHS_2015,14,2015,0.0187132002862931,0.0333841126813311,0.0106450734732383,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0074481233734097,0.0071653506338908,2016,Senegal,DHS_2016,14,2016,0.0191245023496569,0.0353130566905163,0.0105812591752317,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0111587875899415,0.0077526366008357,2017,Senegal,DHS_2017,14,2017,0.0152441486898669,0.0272858675444311,0.0082659649599896,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0272162530858737,0.015735818283546,2018,Senegal,DHS_2018,14,2018,0.0176957105796954,0.0322233288174985,0.0097603061239228,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,0.0124096281566092,0.0085766165186418,2019,Senegal,DHS_2019,14,2019,0.0165828216668133,0.0323734314475761,0.0084138823662576,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2020,,,14,2020,0.0166538528545519,0.0399686171420321,0.0067976868325521,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2021,,,14,2021,0.0167037357814703,0.0473900000905466,0.0057269755681885,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2022,,,14,2022,0.0167423323655406,0.0548399940358496,0.0049368914633436,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2023,,,14,2023,0.016770974575001,0.0623309544000571,0.0043243401092176,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2024,,,14,2024,0.0167901200004426,0.0701217601551943,0.0038261766056905,2
Age 15-24:Parity 1+,Africa:Senegal:Kaolack,,,2025,,,14,2025,0.0167999468762147,0.078006109914862,0.0034154944240942,2
